Datum,DAX_Kurs_USD
,DAX
2018-11-07,21.98713493347168
2018-11-08,21.775760650634766
2018-11-09,21.634843826293945
2018-11-12,21.05211067199707
2018-11-13,21.265974044799805
2018-11-14,21.435901641845703
2018-11-15,21.41932487487793
2018-11-16,21.453310012817383
2018-11-19,21.394453048706055
2018-11-20,21.013153076171875
2018-11-21,21.15821075439453
2018-11-23,20.971704483032227
2018-11-26,21.294984817504883
2018-11-27,21.13749122619629
2018-11-28,21.420150756835938
2018-11-29,21.369590759277344
2018-11-30,21.17064666748047
2018-12-03,21.52376937866211
2018-12-04,20.88881492614746
2018-12-06,20.648427963256836
2018-12-07,20.262149810791016
2018-12-10,20.18423080444336
2018-12-11,20.224018096923828
2018-12-12,20.60698127746582
2018-12-13,20.383169174194336
2018-12-14,20.352497100830078
2018-12-17,19.87752914428711
2018-12-18,20.28120994567871
2018-12-19,20.08973503112793
2018-12-20,19.97285270690918
2018-12-21,19.894107818603516
2018-12-24,19.51032257080078
2018-12-26,19.595699310302734
2018-12-27,19.68687629699707
2018-12-28,19.87097930908203
2018-12-31,19.94698143005371
2019-01-02,19.887866973876953
2019-01-03,19.634521484375
2019-01-04,20.426654815673828
2019-01-07,20.386117935180664
2019-01-08,20.56346321105957
2019-01-09,20.884370803833008
2019-01-10,20.749256134033203
2019-01-11,20.597246170043945
2019-01-14,20.656360626220703
2019-01-15,20.647916793823242
2019-01-16,20.656360626220703
2019-01-17,20.56346321105957
2019-01-18,21.094655990600586
2019-01-22,20.829479217529297
2019-01-23,20.829479217529297
2019-01-24,20.85059356689453
2019-01-25,21.247507095336914
2019-01-28,21.255952835083008
2019-01-29,21.247507095336914
2019-01-30,21.110698699951172
2019-01-31,21.196836471557617
2019-02-01,21.147855758666992
2019-02-04,21.163055419921875
2019-02-05,21.450185775756836
2019-02-06,21.450185775756836
2019-02-07,20.749256134033203
2019-02-08,20.554174423217773
2019-02-11,20.538131713867188
2019-02-12,20.913928985595703
2019-02-13,20.842151641845703
2019-02-14,20.77374267578125
2019-02-15,21.112384796142578
2019-02-19,21.272842407226562
2019-02-20,21.4797420501709
2019-02-21,21.357290267944336
2019-02-22,21.357290267944336
2019-02-25,21.357290267944336
2019-02-26,21.781225204467773
2019-02-27,21.63090705871582
2019-02-28,21.112384796142578
2019-03-01,21.84963035583496
2019-03-04,21.703535079956055
2019-03-05,21.703535079956055
2019-03-06,21.669754028320312
2019-03-07,21.307464599609375
2019-03-08,21.27368927001953
2019-03-11,21.399518966674805
2019-03-12,21.492412567138672
2019-03-13,21.66131019592285
2019-03-14,21.669754028320312
2019-03-15,21.87834358215332
2019-03-18,21.897764205932617
2019-03-19,22.083553314208984
2019-03-20,21.82598114013672
2019-03-21,21.678199768066406
2019-03-22,21.213727951049805
2019-03-25,21.145320892333984
2019-03-26,21.145320892333984
2019-03-27,21.264392852783203
2019-03-28,21.306617736816406
2019-03-29,21.441740036010742
2019-04-01,21.668067932128906
2019-04-02,21.821762084960938
2019-04-03,22.19756317138672
2019-04-04,22.24401092529297
2019-04-05,22.22711753845215
2019-04-08,22.24401092529297
2019-04-09,22.100446701049805
2019-04-10,22.21107292175293
2019-04-11,22.212764739990234
